"","Date","DailyVisits","VisitsLastYear","%ChangeVisits"
"2112",1998-10-13,3682,2772,32.8
"2113",1998-10-14,3387,2726,24.2
"2114",1998-10-15,3185,2635,20.9
"2115",1998-10-16,2545,3004,-15.3
"2116",1998-10-17,3964,3526,12.4
"2117",1998-10-18,3410,3883,-12.2
"2118",1998-10-19,2515,3119,-19.4
"2119",1998-10-20,2510,1885,33.2
"2120",1998-10-21,2237,2225,0.5
"2121",1998-10-22,2237,1995,12.1
"2122",1998-10-23,1865,1470,26.9
"2123",1998-10-24,2068,877,135.8
"2124",1998-10-25,2214,1420,55.9
"2125",1998-10-26,1425,1420,0.4
"2126",1998-10-27,1684,1182,42.5
"2127",1998-10-28,1095,1400,-21.8
"2128",1998-10-29,1480,1442,2.6
"2129",1998-10-30,1306,1315,-0.7
"2130",1998-10-31,1585,1171,35.4
"2131",1998-11-01,1336,1447,-7.7
"2132",1998-11-02,791,1050,-24.7
"2133",1998-11-03,885,928,-4.6
"2134",1998-11-04,913,1061,-13.9
"2135",1998-11-05,810,1247,-35
"2136",1998-11-06,612,1223,-50
"2137",1998-11-07,604,1333,-54.7
"2138",1998-11-08,893,1020,-12.5
"2139",1998-11-09,378,996,-62
"2140",1998-11-10,378,896,-57.8
"2141",1998-11-11,675,1061,-36.4
"2142",1998-11-12,899,888,1.2
"2143",1998-11-13,996,472,111
"2144",1998-11-14,1188,472,151.7
"2145",1998-11-15,1360,934,45.6
"2146",1998-11-16,1039,1070,-2.9
"2147",1998-11-17,656,788,-16.8
"2148",1998-11-18,493,834,-40.9
"2149",1998-11-19,656,707,-7.2
"2150",1998-11-20,820,899,-8.8
"2151",1998-11-21,1115,761,46.5
"2152",1998-11-22,1112,791,40.6
"2153",1998-11-23,942,1028,-8.4
"2154",1998-11-24,791,966,-18.1
"2155",1998-11-25,936,982,-4.7
"2156",1998-11-26,1152,812,41.9
"2157",1998-11-27,2281,1034,120.6
"2158",1998-11-28,1849,2093,-11.7
"2159",1998-11-29,1158,1814,-36.2
"2160",1998-11-30,604,1247,-51.6
"2161",1998-12-01,680,653,4.1
"2162",1998-12-02,729,639,14.1
"2163",1998-12-03,658,731,-10
"2164",1998-12-04,792,504,57.1
"2165",1998-12-05,737,696,5.9
"2166",1998-12-06,582,629,-7.5
"2167",1998-12-07,491,650,-24.5
"2168",1998-12-08,650,450,44.4
"2169",1998-12-09,602,499,20.6
"2170",1998-12-10,518,459,12.9
"2171",1998-12-11,558,534,4.5
"2172",1998-12-12,885,510,73.5
"2173",1998-12-13,737,1053,-30
"2174",1998-12-14,645,1379,-53.2
"2175",1998-12-15,588,669,-12.1
"2176",1998-12-16,788,742,6.2
"2177",1998-12-17,810,553,46.5
"2178",1998-12-18,575,650,-11.5
"2179",1998-12-19,774,553,40
"2180",1998-12-20,637,874,-27.1
"2181",1998-12-21,720,1020,-29.4
"2182",1998-12-22,718,696,3.2
"2183",1998-12-23,780,707,10.3
"2184",1998-12-24,477,413,15.5
"2185",1998-12-25,410,540,-24.1
"2186",1998-12-26,1401,1409,-0.6
"2187",1998-12-27,1743,1325,31.5
"2188",1998-12-28,1412,1239,14
"2189",1998-12-29,1177,972,21.1
"2190",1998-12-30,1082,955,13.3
"2191",1998-12-31,1085,1285,-15.6
"2192",1999-01-01,624,1716,-63.6
"2193",1999-01-02,662,1262,-47.5
"2194",1999-01-03,585,855,-31.6
"2195",1999-01-04,463,662,-30.1
"2196",1999-01-05,513,552,-7.1
"2197",1999-01-06,259,648,-60
"2198",1999-01-07,436,669,-34.8
"2199",1999-01-08,417,496,-15.9
"2200",1999-01-09,487,508,-4.1
"2201",1999-01-10,573,460,24.6
"2202",1999-01-11,482,326,47.9
"2203",1999-01-12,439,448,-2
"2204",1999-01-13,520,448,16.1
"2205",1999-01-14,544,436,24.8
"2206",1999-01-15,463,564,-17.9
"2207",1999-01-16,926,571,62.2
"2208",1999-01-17,597,824,-27.5
"2209",1999-01-18,458,1267,-63.9
"2210",1999-01-19,561,458,22.5
"2211",1999-01-20,600,312,92.3
"2212",1999-01-21,458,504,-9.1
"2213",1999-01-22,566,585,-3.2
"2214",1999-01-23,504,412,22.3
"2215",1999-01-24,492,528,-6.8
"2216",1999-01-25,492,561,-12.3
"2217",1999-01-26,408,451,-9.5
"2218",1999-01-27,355,619,-42.6
"2219",1999-01-28,537,451,19.1
"2220",1999-01-29,691,741,-6.7
"2221",1999-01-30,1267,708,79
"2222",1999-01-31,772,892,-13.5
"2223",1999-02-01,658,1470,-55.2
"2224",1999-02-02,753,375,100.8
"2225",1999-02-03,666,1010,-34.1
"2226",1999-02-04,736,700,5.1
"2227",1999-02-05,1095,1050,4.3
"2228",1999-02-06,1761,1159,51.9
"2229",1999-02-07,1517,1646,-7.8
"2230",1999-02-08,683,1601,-57.3
"2231",1999-02-09,870,1322,-34.2
"2232",1999-02-10,529,865,-38.8
"2233",1999-02-11,560,828,-32.4
"2234",1999-02-12,837,1111,-24.7
"2235",1999-02-13,2195,932,135.5
"2236",1999-02-14,2192,1632,34.3
"2237",1999-02-15,879,1514,-41.9
"2238",1999-02-16,856,843,1.5
"2239",1999-02-17,802,604,32.8
"2240",1999-02-18,895,848,5.5
"2241",1999-02-19,1082,1150,-5.9
"2242",1999-02-20,946,1131,-16.4
"2243",1999-02-21,898,1722,-47.9
"2244",1999-02-22,596,1316,-54.7
"2245",1999-02-23,677,672,0.7
"2246",1999-02-24,831,962,-13.6
"2247",1999-02-25,949,336,182.4
"2248",1999-02-26,1153,218,428.9
"2249",1999-02-27,1660,366,353.6
"2250",1999-02-28,2142,509,320.8
"2251",1999-03-01,840,498,68.7
"2252",1999-03-02,796,470,69.4
"2253",1999-03-03,798,708,12.7
"2254",1999-03-04,1011,369,174
"2255",1999-03-05,504,635,-20.6
"2256",1999-03-06,1573,624,152.1
"2257",1999-03-07,906,733,23.6
"2258",1999-03-08,736,1226,-40
"2259",1999-03-09,845,702,20.4
"2260",1999-03-10,599,764,-21.6
"2261",1999-03-11,816,767,6.4
"2262",1999-03-12,1004,1058,-5.1
"2263",1999-03-13,2158,1240,74
"2264",1999-03-14,2297,1503,52.8
"2265",1999-03-15,1106,1523,-27.4
"2266",1999-03-16,1487,1148,29.5
"2267",1999-03-17,1215,826,47.1
"2268",1999-03-18,1576,770,104.7
"2269",1999-03-19,1895,1058,79.1
"2270",1999-03-20,3296,2065,59.6
"2271",1999-03-21,2402,2826,-15
"2272",1999-03-22,1408,2055,-31.5
"2273",1999-03-23,1643,1111,47.9
"2274",1999-03-24,1541,1775,-13.2
"2275",1999-03-25,2045,2006,1.9
"2276",1999-03-26,2150,1601,34.3
"2277",1999-03-27,3287,1900,73
"2278",1999-03-28,2699,784,244.3
"2279",1999-03-29,2184,705,209.8
"2280",1999-03-30,2214,681,225.1
"2281",1999-03-31,1975,1319,49.7
"2282",1999-04-01,1169,1479,-21
"2283",1999-04-02,1031,1613,-36.1
"2284",1999-04-03,1894,1902,-0.4
"2285",1999-04-04,2313,2399,-3.6
"2286",1999-04-05,1590,2017,-21.2
"2287",1999-04-06,2589,1767,46.5
"2288",1999-04-07,2052,1439,42.6
"2289",1999-04-08,1825,1449,25.9
"2290",1999-04-09,2212,2170,1.9
"2291",1999-04-10,1670,3191,-47.7
"2292",1999-04-11,2797,4350,-35.7
"2293",1999-04-12,1803,3269,-44.8
"2294",1999-04-13,1836,1987,-7.6
"2295",1999-04-14,1722,1725,-0.2
"2296",1999-04-15,1539,1374,12
"2297",1999-04-16,2088,1973,5.8
"2298",1999-04-17,3097,1849,67.5
"2299",1999-04-18,3056,2816,8.5
"2300",1999-04-19,2313,2173,6.4
"2301",1999-04-20,2072,1778,16.5
"2302",1999-04-21,1798,1970,-8.7
"2303",1999-04-22,1805,2288,-21.1
"2304",1999-04-23,2238,2025,10.5
"2305",1999-04-24,3048,2262,34.7
"2306",1999-04-25,1918,3604,-46.8
"2307",1999-04-26,2286,2896,-21.1
"2308",1999-04-27,2514,2328,8
"2309",1999-04-28,2521,2911,-13.4
"2310",1999-04-29,2104,2446,-14
"2311",1999-04-30,2941,2332,26.1
"2312",1999-05-01,3484,2882,20.9
"2313",1999-05-02,3116,3758,-17.1
"2314",1999-05-03,2745,4356,-37
"2315",1999-05-04,3199,2891,10.7
"2316",1999-05-05,3014,3086,-2.3
"2317",1999-05-06,2813,3060,-8.1
"2318",1999-05-07,3468,2914,19
"2319",1999-05-08,4726,2977,58.8
"2320",1999-05-09,2971,4395,-32.4
"2321",1999-05-10,2946,6108,-51.8
"2322",1999-05-11,4674,2839,64.6
"2323",1999-05-12,4574,4384,4.3
"2324",1999-05-13,4024,4614,-12.8
"2325",1999-05-14,3297,4226,-22
"2326",1999-05-15,6895,4972,38.7
"2327",1999-05-16,6032,7191,-16.1
"2328",1999-05-17,5495,7484,-26.6
"2329",1999-05-18,5735,5851,-2
"2330",1999-05-19,5588,6047,-7.6
"2331",1999-05-20,5705,5769,-1.1
"2332",1999-05-21,5850,5435,7.6
"2333",1999-05-22,6262,6896,-9.2
"2334",1999-05-23,7381,10900,-32.3
"2335",1999-05-24,7194,15059,-52.2
"2336",1999-05-25,7165,10473,-31.6
"2337",1999-05-26,6800,6833,-0.5
"2338",1999-05-27,7689,7571,1.6
"2339",1999-05-28,9179,7575,21.2
"2340",1999-05-29,12677,7800,62.5
"2341",1999-05-30,13054,9246,41.2
"2342",1999-05-31,10090,10170,-0.8
"2343",1999-06-01,11105,11506,-3.5
"2344",1999-06-02,10690,10541,1.4
"2345",1999-06-03,11971,11931,0.3
"2346",1999-06-04,12969,14714,-11.9
"2347",1999-06-05,15348,14048,9.3
"2348",1999-06-06,16238,17065,-4.8
"2349",1999-06-07,14945,11321,32
"2350",1999-06-08,14832,15838,-6.4
"2351",1999-06-09,13881,17210,-19.3
"2352",1999-06-10,10866,15739,-31
"2353",1999-06-11,15051,13816,8.9
"2354",1999-06-12,16155,15341,5.3
"2355",1999-06-13,19415,14923,30.1
"2356",1999-06-14,16049,17724,-9.5
"2357",1999-06-15,17852,19605,-8.9
"2358",1999-06-16,17795,19903,-10.6
"2359",1999-06-17,16295,14595,11.6
"2360",1999-06-18,16931,14786,14.5
"2361",1999-06-19,18949,18804,0.8
"2362",1999-06-20,20092,18508,8.6
"2363",1999-06-21,20282,19303,5.1
"2364",1999-06-22,20660,19290,7.1
"2365",1999-06-23,18425,20149,-8.6
"2366",1999-06-24,18607,17715,5
"2367",1999-06-25,21548,18485,16.6
"2368",1999-06-26,19444,17993,8.1
"2369",1999-06-27,20067,20035,0.2
"2370",1999-06-28,21452,21355,0.5
"2371",1999-06-29,20349,22569,-9.8
"2372",1999-06-30,18464,22670,-18.6
"2373",1999-07-01,20211,20171,0.2
"2374",1999-07-02,19408,19124,1.5
"2375",1999-07-03,32050,34462,-7
"2376",1999-07-04,30554,29841,2.4
"2377",1999-07-05,23924,33012,-27.5
"2378",1999-07-06,25693,23121,11.1
"2379",1999-07-07,25288,25599,-1.2
"2380",1999-07-08,24257,22247,9
"2381",1999-07-09,22771,23268,-2.1
"2382",1999-07-10,23708,24740,-4.2
"2383",1999-07-11,23465,23164,1.3
"2384",1999-07-12,25185,23981,5
"2385",1999-07-13,25043,26322,-4.9
"2386",1999-07-14,23689,25682,-7.8
"2387",1999-07-15,21344,24349,-12.3
"2388",1999-07-16,21388,22121,-3.3
"2389",1999-07-17,19253,21327,-9.7
"2390",1999-07-18,29934,23323,28.3
"2391",1999-07-19,23792,24472,-2.8
"2392",1999-07-20,28484,25440,12
"2393",1999-07-21,25555,26430,-3.3
"2394",1999-07-22,22735,24824,-8.4
"2395",1999-07-23,23046,23458,-1.8
"2396",1999-07-24,24566,23282,5.5
"2397",1999-07-25,26004,25922,0.3
"2398",1999-07-26,26443,27518,-3.9
"2399",1999-07-27,25278,27402,-7.8
"2400",1999-07-28,24143,24882,-3
"2401",1999-07-29,22149,18873,17.4
"2402",1999-07-30,22768,26616,-14.5
"2403",1999-07-31,18673,25772,-27.5
"2404",1999-08-01,25982,25220,3
"2405",1999-08-02,26347,30133,-12.6
"2406",1999-08-03,25016,23122,8.2
"2407",1999-08-04,23321,28213,-17.3
"2408",1999-08-05,21805,29897,-27.1
"2409",1999-08-06,22598,32285,-30
"2410",1999-08-07,25951,25589,1.4
"2411",1999-08-08,25990,27825,-6.6
"2412",1999-08-09,30246,32790,-7.8
"2413",1999-08-10,31751,22417,41.6
"2414",1999-08-11,24698,26871,-8.1
"2415",1999-08-12,21909,24417,-10.3
"2416",1999-08-13,22672,22040,2.9
"2417",1999-08-14,17933,21354,-16
"2418",1999-08-15,20848,21803,-4.4
"2419",1999-08-16,22062,20594,7.1
"2420",1999-08-17,22283,19472,14.4
"2421",1999-08-18,20423,19780,3.3
"2422",1999-08-19,19217,19123,0.5
"2423",1999-08-20,18151,16344,11.1
"2424",1999-08-21,17371,16962,2.4
"2425",1999-08-22,16913,18550,-8.8
"2426",1999-08-23,15197,15431,-1.5
"2427",1999-08-24,14853,14450,2.8
"2428",1999-08-25,14170,14636,-3.2
"2429",1999-08-26,12362,13188,-6.3
"2430",1999-08-27,12173,11792,3.2
"2431",1999-08-28,11402,12051,-5.4
"2432",1999-08-29,11282,11475,-1.7
"2433",1999-08-30,9926,13009,-23.7
"2434",1999-08-31,9377,10186,-7.9
"2435",1999-09-01,7528,8654,-13
"2436",1999-09-02,5709,8671,-34.2
"2437",1999-09-03,10692,8707,22.8
"2438",1999-09-04,15485,9863,57
"2439",1999-09-05,24737,16743,47.7
"2440",1999-09-06,13201,19023,-30.6
"2441",1999-09-07,9691,12032,-19.5
"2442",1999-09-08,9487,9187,3.3
"2443",1999-09-09,9960,10098,-1.4
"2444",1999-09-10,10168,10423,-2.4
"2445",1999-09-11,10466,10077,3.9
"2446",1999-09-12,11200,11196,0
"2447",1999-09-13,9835,11209,-12.3
"2448",1999-09-14,10284,16060,-36
"2449",1999-09-15,9676,10536,-8.2
"2450",1999-09-16,9016,10163,-11.3
"2451",1999-09-17,9357,9942,-5.9
"2452",1999-09-18,9420,9875,-4.6
"2453",1999-09-19,8341,10059,-17.1
"2454",1999-09-20,8020,7221,11.1
"2455",1999-09-21,8031,8062,-0.4
"2456",1999-09-22,7636,10880,-29.8
"2457",1999-09-23,7082,8139,-13
"2458",1999-09-24,7391,7810,-5.4
"2459",1999-09-25,7469,7396,1
"2460",1999-09-26,6420,7825,-18
"2461",1999-09-27,5101,7660,-33.4
"2462",1999-09-28,5605,6841,-18.1
"2463",1999-09-29,5477,8223,-33.4
"2464",1999-09-30,5073,5650,-10.2
"2465",1999-10-01,3983,4936,-19.3
"2466",1999-10-02,4225,3324,27.1
"2467",1999-10-03,5673,4561,24.4
"2468",1999-10-04,4911,4293,14.4
"2469",1999-10-05,4380,3859,13.5
"2470",1999-10-06,4406,4709,-6.4
"2471",1999-10-07,3833,4150,-7.6
"2472",1999-10-08,4349,4139,5.1
"2473",1999-10-09,5930,4211,40.8
"2474",1999-10-10,4787,5910,-19
"2475",1999-10-11,4054,4226,-4.1
"2476",1999-10-12,3362,3975,-15.4
"2477",1999-10-13,3283,3682,-10.8
"2478",1999-10-14,3330,3387,-1.7
"2479",1999-10-15,3018,3185,-5.2
"2480",1999-10-16,3298,2545,29.6
"2481",1999-10-17,3040,3964,-23.3
"2482",1999-10-18,2323,3410,-31.9
"2483",1999-10-19,2456,2515,-2.3
"2484",1999-10-20,2432,2510,-3.1
"2485",1999-10-21,2780,2237,24.3
"2486",1999-10-22,3183,2237,42.3
"2487",1999-10-23,3510,1865,88.2
"2488",1999-10-24,2987,2068,44.4
"2489",1999-10-25,1976,2214,-10.7
"2490",1999-10-26,1932,1425,35.6
"2491",1999-10-27,1635,1684,-2.9
"2492",1999-10-28,1737,1095,58.6
"2493",1999-10-29,1572,1480,6.2
"2494",1999-10-30,2122,1306,62.5
"2495",1999-10-31,2060,1585,30
"2496",1999-11-01,1088,1336,-18.6
"2497",1999-11-02,1258,791,59
"2498",1999-11-03,1335,885,50.8
"2499",1999-11-04,1514,913,65.8
"2500",1999-11-05,1619,810,99.9
"2501",1999-11-06,2391,612,290.7
"2502",1999-11-07,1077,604,78.3
"2503",1999-11-08,1277,893,43
"2504",1999-11-09,1495,378,295.5
"2505",1999-11-10,1206,378,219
"2506",1999-11-11,1825,675,170.4
"2507",1999-11-12,2121,899,135.9
"2508",1999-11-13,2718,996,172.9
"2509",1999-11-14,2052,1188,72.7
"2510",1999-11-15,1181,1360,-13.2
"2511",1999-11-16,1243,1039,19.6
"2512",1999-11-17,1068,656,62.8
"2513",1999-11-18,440,493,-10.8
"2514",1999-11-19,828,656,26.2
"2515",1999-11-20,1378,820,68
"2516",1999-11-21,1163,1115,4.3
"2517",1999-11-22,850,1112,-23.6
"2518",1999-11-23,1017,942,8
"2519",1999-11-24,1015,791,28.3
"2520",1999-11-25,1166,936,24.6
"2521",1999-11-26,1960,1152,70.1
"2522",1999-11-27,2053,2281,-10
"2523",1999-11-28,1325,1849,-28.3
"2524",1999-11-29,656,1158,-43.4
"2525",1999-11-30,904,604,49.7
"2526",1999-12-01,966,680,42.1
"2527",1999-12-02,861,729,18.1
"2528",1999-12-03,747,658,13.5
"2529",1999-12-04,850,792,7.3
"2530",1999-12-05,1066,737,44.6
"2531",1999-12-06,602,582,3.4
"2532",1999-12-07,799,491,62.7
"2533",1999-12-08,615,650,-5.4
"2534",1999-12-09,656,602,9
"2535",1999-12-10,610,518,17.8
"2536",1999-12-11,886,558,58.8
"2537",1999-12-12,950,885,7.3
"2538",1999-12-13,483,737,-34.5
"2539",1999-12-14,426,645,-34
"2540",1999-12-15,372,588,-36.7
"2541",1999-12-16,483,788,-38.7
"2542",1999-12-17,588,810,-27.4
"2543",1999-12-18,872,575,51.7
"2544",1999-12-19,658,774,-15
"2545",1999-12-20,575,637,-9.7
"2546",1999-12-21,599,720,-16.8
"2547",1999-12-22,488,718,-32
"2548",1999-12-23,696,780,-10.8
"2549",1999-12-24,780,477,63.5
"2550",1999-12-25,710,410,73.2
"2551",1999-12-26,1476,1401,5.4
"2552",1999-12-27,1439,1743,-17.4
"2553",1999-12-28,1636,1412,15.9
"2554",1999-12-29,1541,1177,30.9
"2555",1999-12-30,1269,1082,17.3
"2556",1999-12-31,1066,1085,-1.8
"2557",2000-01-01,1116,624,78.8
"2558",2000-01-02,948,662,43.2
"2559",2000-01-03,489,585,-16.4
"2560",2000-01-04,619,463,33.7
"2561",2000-01-05,667,513,30
"2562",2000-01-06,729,259,181.5
"2563",2000-01-07,720,436,65.1
"2564",2000-01-08,1056,417,153.2
"2565",2000-01-09,849,487,74.3
"2566",2000-01-10,782,573,36.5
"2567",2000-01-11,556,482,15.4
"2568",2000-01-12,484,439,10.3
"2569",2000-01-13,528,520,1.5
"2570",2000-01-14,715,544,31.4
"2571",2000-01-15,1116,463,141
"2572",2000-01-16,842,926,-9.1
"2573",2000-01-17,624,597,4.5
"2574",2000-01-18,693,458,51.3
"2575",2000-01-19,758,561,35.1
"2576",2000-01-20,684,600,14
"2577",2000-01-21,906,458,97.8
"2578",2000-01-22,828,566,46.3
"2579",2000-01-23,811,504,60.9
"2580",2000-01-24,552,492,12.2
"2581",2000-01-25,680,492,38.2
"2582",2000-01-26,494,408,21.1
"2583",2000-01-27,410,355,15.5
"2584",2000-01-28,604,537,12.5
"2585",2000-01-29,820,691,18.7
"2586",2000-01-30,751,1267,-40.7
"2587",2000-01-31,559,772,-27.6
"2588",2000-02-01,809,658,22.9
"2589",2000-02-02,831,753,10.4
"2590",2000-02-03,697,666,4.7
"2591",2000-02-04,1020,736,38.6
"2592",2000-02-05,1446,1095,32.1
"2593",2000-02-06,1492,1761,-15.3
"2594",2000-02-07,727,1517,-52.1
"2595",2000-02-08,775,683,13.5
"2596",2000-02-09,725,870,-16.7
"2597",2000-02-10,644,529,21.7
"2598",2000-02-11,800,560,42.9
"2599",2000-02-12,1050,837,25.4
"2600",2000-02-13,646,2195,-70.6
"2601",2000-02-14,662,2192,-69.8
"2602",2000-02-15,711,879,-19.1
"2603",2000-02-16,856,856,0
"2604",2000-02-17,820,802,2.2
"2605",2000-02-18,963,895,7.6
"2606",2000-02-19,1570,1082,45.1
"2607",2000-02-20,2091,946,121
"2608",2000-02-21,1849,898,105.9
"2609",2000-02-22,1012,596,69.8
"2610",2000-02-23,1008,677,48.9
"2611",2000-02-24,982,831,18.2
"2612",2000-02-25,537,949,-43.4
"2613",2000-02-26,834,1153,-27.7
"2614",2000-02-27,1309,1660,-21.1
"2615",2000-02-28,828,2142,-61.3
"2616",2000-02-29,976,182,436.3
"2617",2000-03-01,1299,840,54.6
"2618",2000-03-02,1341,796,68.5
"2619",2000-03-03,1436,798,79.9
"2620",2000-03-04,2926,1011,189.4
"2621",2000-03-05,2760,504,447.6
"2622",2000-03-06,1134,1573,-27.9
"2623",2000-03-07,1162,906,28.3
"2624",2000-03-08,246,736,-66.6
"2625",2000-03-09,663,845,-21.5
"2626",2000-03-10,1162,599,94
"2627",2000-03-11,2298,816,181.6
"2628",2000-03-12,1509,1004,50.3
"2629",2000-03-13,1280,2158,-40.7
"2630",2000-03-14,1459,2297,-36.5
"2631",2000-03-15,1055,1106,-4.6
"2632",2000-03-16,1744,1487,17.3
"2633",2000-03-17,1811,1215,49.1
"2634",2000-03-18,2878,1576,82.6
"2635",2000-03-19,1604,1895,-15.4
"2636",2000-03-20,769,3296,-76.7
"2637",2000-03-21,1244,2402,-48.2
"2638",2000-03-22,1349,1408,-4.2
"2639",2000-03-23,1464,1643,-10.9
"2640",2000-03-24,2125,1541,37.9
"2641",2000-03-25,4418,2045,116
"2642",2000-03-26,2510,2150,16.7
"2643",2000-03-27,1974,3287,-39.9
"2644",2000-03-28,1943,2699,-28
"2645",2000-03-29,1593,2184,-27.1
"2646",2000-03-30,1780,2214,-19.6
"2647",2000-03-31,2074,1975,5
"2648",2000-04-01,2760,1169,136.1
"2649",2000-04-02,1666,1031,61.6
"2650",2000-04-03,1409,1894,-25.6
"2651",2000-04-04,1768,2313,-23.6
"2652",2000-04-05,1622,1590,2
"2653",2000-04-06,1662,2589,-35.8
"2654",2000-04-07,1394,2052,-32.1
"2655",2000-04-08,2912,1825,59.6
"2656",2000-04-09,2330,2212,5.3
"2657",2000-04-10,1581,1670,-5.3
"2658",2000-04-11,1678,2797,-40
"2659",2000-04-12,1729,1803,-4.1
"2660",2000-04-13,1790,1836,-2.5
"2661",2000-04-14,1247,1722,-27.6
"2662",2000-04-15,1567,1539,1.8
"2663",2000-04-16,2380,2088,14
"2664",2000-04-17,2276,3097,-26.5
"2665",2000-04-18,2050,3056,-32.9
"2666",2000-04-19,0,2313,-100
"2667",2000-04-20,2443,2072,17.9
"2668",2000-04-21,2770,1798,54.1
"2669",2000-04-22,3993,1805,121.2
"2670",2000-04-23,3469,2238,55
"2671",2000-04-24,1757,3048,-42.4
"2672",2000-04-25,2699,1918,40.7
"2673",2000-04-26,2734,2286,19.6
"2674",2000-04-27,2520,2514,0.2
"2675",2000-04-28,1388,2521,-44.9
"2676",2000-04-29,3171,2104,50.7
"2677",2000-04-30,3436,2941,16.8
"2678",2000-05-01,2800,3484,-19.6
"2679",2000-05-02,2871,3116,-7.9
"2680",2000-05-03,2926,2745,6.6
"2681",2000-05-04,2908,3199,-9.1
"2682",2000-05-05,3308,3014,9.8
"2683",2000-05-06,3960,2813,40.8
"2684",2000-05-07,3485,3468,0.5
"2685",2000-05-08,3585,4726,-24.1
"2686",2000-05-09,3510,2971,18.1
"2687",2000-05-10,3441,2946,16.8
"2688",2000-05-11,3633,4674,-22.3
"2689",2000-05-12,4032,4574,-11.8
"2690",2000-05-13,4712,4024,17.1
"2691",2000-05-14,5928,3297,79.8
"2692",2000-05-15,5159,6895,-25.2
"2693",2000-05-16,5185,6032,-14
"2694",2000-05-17,3022,5495,-45
"2695",2000-05-18,5746,5735,0.2
"2696",2000-05-19,5677,5588,1.6
"2697",2000-05-20,7784,5705,36.4
"2698",2000-05-21,7450,5850,27.4
"2699",2000-05-22,6507,6262,3.9
"2700",2000-05-23,6963,7381,-5.7
"2701",2000-05-24,7485,7194,4
"2702",2000-05-25,6420,7165,-10.4
"2703",2000-05-26,7930,6800,16.6
"2704",2000-05-27,12136,7689,57.8
"2705",2000-05-28,15131,9179,64.8
"2706",2000-05-29,12141,12677,-4.2
"2707",2000-05-30,7705,13054,-41
"2708",2000-05-31,5880,10090,-41.7
"2709",2000-06-01,11726,11105,5.6
"2710",2000-06-02,12292,10690,15
"2711",2000-06-03,14814,11971,23.7
"2712",2000-06-04,13954,12969,7.6
"2713",2000-06-05,13418,15348,-12.6
"2714",2000-06-06,13166,16238,-18.9
"2715",2000-06-07,13189,14945,-11.7
"2716",2000-06-08,12495,14832,-15.8
"2717",2000-06-09,13038,13881,-6.1
"2718",2000-06-10,14890,10866,37
"2719",2000-06-11,15355,15051,2
"2720",2000-06-12,15961,16155,-1.2
"2721",2000-06-13,16499,19415,-15
"2722",2000-06-14,16744,16049,4.3
"2723",2000-06-15,13888,17852,-22.2
"2724",2000-06-16,14090,17795,-20.8
"2725",2000-06-17,15296,16295,-6.1
"2726",2000-06-18,18058,16931,6.7
"2727",2000-06-19,16093,18949,-15.1
"2728",2000-06-20,17522,20092,-12.8
"2729",2000-06-21,19476,20282,-4
"2730",2000-06-22,17002,20660,-17.7
"2731",2000-06-23,17232,18425,-6.5
"2732",2000-06-24,17983,18607,-3.4
"2733",2000-06-25,19795,21548,-8.1
"2734",2000-06-26,21432,19444,10.2
"2735",2000-06-27,18552,20067,-7.5
"2736",2000-06-28,21521,21452,0.3
"2737",2000-06-29,18240,20349,-10.4
"2738",2000-06-30,18143,18464,-1.7
"2739",2000-07-01,26715,20211,32.2
"2740",2000-07-02,31128,19408,60.4
"2741",2000-07-03,37992,32050,18.5
"2742",2000-07-04,29437,30554,-3.7
"2743",2000-07-05,22920,23924,-4.2
"2744",2000-07-06,23557,25693,-8.3
"2745",2000-07-07,23620,25288,-6.6
"2746",2000-07-08,22816,24257,-5.9
"2747",2000-07-09,21769,22771,-4.4
"2748",2000-07-10,22883,23708,-3.5
"2749",2000-07-11,25082,23465,6.9
"2750",2000-07-12,23383,25185,-7.2
"2751",2000-07-13,20921,25043,-16.5
"2752",2000-07-14,20858,23689,-12
"2753",2000-07-15,21764,21344,2
"2754",2000-07-16,21189,21388,-0.9
"2755",2000-07-17,21751,19253,13
"2756",2000-07-18,25474,29934,-14.9
"2757",2000-07-19,23729,23792,-0.3
"2758",2000-07-20,18757,28484,-34.1
"2759",2000-07-21,22644,25555,-11.4
"2760",2000-07-22,24476,22735,7.7
"2761",2000-07-23,24002,23046,4.1
"2762",2000-07-24,24977,24566,1.7
"2763",2000-07-25,24892,26004,-4.3
"2764",2000-07-26,22363,26443,-15.4
"2765",2000-07-27,21284,25278,-15.8
"2766",2000-07-28,20666,24143,-14.4
"2767",2000-07-29,21829,22149,-1.4
"2768",2000-07-30,23042,22768,1.2
"2769",2000-07-31,23381,18673,25.2
"2770",2000-08-01,22084,25982,-15
"2771",2000-08-02,20472,26347,-22.3
"2772",2000-08-03,20823,25016,-16.8
"2773",2000-08-04,21549,23321,-7.6
"2774",2000-08-05,30433,21805,39.6
"2775",2000-08-06,29565,22598,30.8
"2776",2000-08-07,29867,25951,15.1
"2777",2000-08-08,33704,25990,29.7
"2778",2000-08-09,25144,30246,-16.9
"2779",2000-08-10,26537,31751,-16.4
"2780",2000-08-11,24834,24698,0.6
"2781",2000-08-12,21574,21909,-1.5
"2782",2000-08-13,18529,22672,-18.3
"2783",2000-08-14,20121,17933,12.2
"2784",2000-08-15,20681,20848,-0.8
"2785",2000-08-16,18638,22062,-15.5
"2786",2000-08-17,18218,22283,-18.2
